ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.B.Hit	AOI.B.2.Hit	AOI.B.3...leak.Hit	AOI.B.4.Hit	AOI.B.5.Hit	AOI.P.Hit	AOI.P.2.Hit	AOI.P.3.Hit	AOI.P.4...leak.Hit	AOI.J.Hit	AOI.J.2.Hit	AOI.J.3...sen_leak.Hit	AOI.J.4.Hit	AOI.leak.Hit
Annie	job4	590	NA	Fixation	183	1135	676	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	590	NA	Fixation	183	1135	676	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	590	NA	Fixation	183	1135	676	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	590	NA	Fixation	183	1135	676	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	590	NA	Fixation	183	1135	676	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	590	NA	Fixation	183	1135	676	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	671	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	672	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	672	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	591	NA	Fixation	33	1141	654	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	591	NA	Fixation	33	1141	654	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	673	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	674	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	592	NA	Fixation	33	1254	771	3.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	592	NA	Fixation	33	1254	771	3.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	675	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	675	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	675	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	675	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	675	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	675	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	593	NA	Fixation	184	1200	673	2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	676	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annie	job4	NA	NA	Unclassified	2533	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
